"","State","District","Incumbency_Code","Democratic_votes","Republican_votes","Year","Democratic_prop","Democratic_win"
"18013",25,2,"1",99631,71412,"1978",0.582490952567483,"1"
"18014",25,3,"1",96326,57060,"1978",0.627997340044072,"1"
"18015",25,4,"1",101575,52125,"1978",0.660865322055953,"1"
"18016",25,5,"1",85067,30185,"1978",0.738095651268525,"1"
"18017",25,6,"-1",48785,114742,"1978",0.298329939398387,"0"
"18018",25,7,"1",110874,65750,"1978",0.627740284446055,"1"
"18019",25,8,"1",73925,101856,"1978",0.420551709229098,"0"
"18020",25,9,"0",75207,118386,"1978",0.388479955370287,"0"
"18021",31,1,"-1",45037,79940,"1978",0.360362306664426,"0"
"18022",31,2,"1",65450,72644,"1978",0.473952525091604,"0"
"18023",31,3,"-1",34880,103659,"1978",0.25177025963808,"0"
"18024",31,4,"1",88526,48308,"1978",0.646959089115278,"1"
"18025",31,5,"1",82333,57377,"1978",0.589313578126118,"1"
"18026",31,6,"1",87139,44320,"1978",0.662860663781103,"1"
"18027",32,1,"-1",0,131037,"1978",0,"0"
"18028",32,2,"1",70460,76419,"1978",0.479714595006774,"0"
"18029",32,3,"-1",0,103265,"1978",0,"0"
"18030",32,4,"1",100139,43854,"1978",0.695443528504858,"1"
"18031",32,5,"0",62402,86011,"1978",0.420461819382399,"0"
"18032",33,1,"0",83271,110090,"1978",0.430650441402351,"0"
"18033",33,2,"-1",61173,145415,"1978",0.296111100354328,"0"
"18034",33,3,"-1",67120,128759,"1978",0.342660520014907,"0"
"18035",33,4,"1",95989,69396,"1978",0.580397254890105,"1"
"18036",33,5,"0",91673,55412,"1978",0.623265458748343,"1"
"18037",33,6,"1",115880,93742,"1978",0.552804572039194,"1"
"18038",33,7,"-1",93055,109456,"1978",0.459505903383026,"0"
"18039",33,8,"1",171125,0,"1978",1,"1"
"18040",34,1,"1",65950,30995,"1978",0.68028263448347,"1"
"18041",34,2,"1",102911,79495,"1978",0.564186485093692,"1"
"18042",34,3,"1",121565,26881,"1978",0.818917316734705,"1"
"18043",34,4,"1",120748,45116,"1978",0.72799401919645,"1"
"18044",34,5,"1",82140,30360,"1978",0.730133333333333,"1"
"18045",34,6,"-1",76061,96574,"1978",0.440588524922524,"0"
"18046",34,7,"-1",66351,104566,"1978",0.388205971319412,"0"
"18047",34,8,"1",96509,63109,"1978",0.60462479169016,"1"
"18048",34,9,"1",135170,45795,"1978",0.746940016025198,"1"
"18049",34,10,"1",99148,52687,"1978",0.652998320545329,"1"
"18050",35,1,"0",71311,99013,"1978",0.418678518588103,"0"
"18051",35,2,"1",77135,70309,"1978",0.523147771357261,"1"
"18052",35,3,"-1",35371,141597,"1978",0.199872293295963,"0"
"18053",36,98,"-1",68016,147746,"1978",0.315236232515457,"0"
"18054",37,1,"0",64683,64544,"1978",0.500537813305269,"1"
"18055",37,2,"-1",55516,70780,"1978",0.439570532716792,"0"
"18056",40,1,"-1",34578,89158,"1978",0.279449796340596,"0"
"18057",40,2,"-1",0,63512,"1978",0,"0"
"18058",40,3,"1",104550,0,"1978",1,"1"
"18059",40,4,"-1",0,77827,"1978",0,"0"
"18060",40,5,"1",83575,0,"1978",1,"1"
"18061",40,6,"-1",0,88647,"1978",0,"0"
"18062",40,7,"-1",46950,84517,"1978",0.357123840963892,"0"
"18063",40,8,"1",56137,52396,"1978",0.517234389540508,"1"
"18064",40,9,"-1",47367,76877,"1978",0.381241750104633,"0"
"18065",40,10,"1",70892,61981,"1978",0.533532019296622,"1"
"18066",41,1,"-1",40450,71711,"1978",0.360642290992413,"0"
"18067",41,2,"-1",49341,57924,"1978",0.459991609565096,"0"
"18068",41,3,"1",74895,0,"1978",1,"1"
"18069",41,4,"1",87380,0,"1978",1,"1"
"18070",41,5,"1",68985,0,"1978",1,"1"
"18071",41,6,"-1",40771,65700,"1978",0.382930563251965,"0"
"18072",41,7,"0",77742,0,"1978",1,"1"
"18074",42,2,"0",62140,65285,"1978",0.487659407494605,"0"
"18075",42,3,"-1",35748,130086,"1978",0.215564962552914,"0"
"18077",43,1,"0",85608,49715,"1978",0.632619732048506,"1"
"18078",43,2,"1",112649,25148,"1978",0.817499655290028,"1"
"18080",43,4,"1",113302,41647,"1978",0.731221240537209,"1"
"18081",43,5,"-1",101867,106319,"1978",0.489307638361849,"0"
"18082",43,6,"-1",40654,150694,"1978",0.212461065702281,"0"
"18085",43,9,"0",89543,56074,"1978",0.614921334734269,"1"
"18087",43,11,"0",123346,99757,"1978",0.552865716731734,"1"
"18088",43,12,"-1",107037,66610,"1978",0.616405696614396,"1"
"18090",43,14,"1",65202,38081,"1978",0.631294598336609,"1"
"18091",43,15,"1",108837,37897,"1978",0.741729933076179,"1"
"18092",44,1,"1",36961,0,"1978",1,"1"
"18093",44,2,"1",42234,0,"1978",1,"1"
"18094",44,3,"1",54881,0,"1978",1,"1"
"18095",44,4,"1",60284,14221,"1978",0.809126904234615,"1"
"18096",44,5,"1",52739,17132,"1978",0.754805284023415,"1"
"18097",44,6,"0",39451,47078,"1978",0.455928070357915,"0"
"18098",44,7,"1",47090,23698,"1978",0.665225744476465,"1"
"18099",44,8,"1",41184,0,"1978",1,"1"
"18100",44,9,"1",47264,14172,"1978",0.769320919330686,"1"
"18101",44,10,"1",50122,0,"1978",1,"1"
"18105",45,4,"0",65583,65317,"1978",0.501016042780749,"1"
"18110",46,1,"1",57358,26734,"1978",0.682086286448176,"1"
"18111",46,2,"1",57678,35730,"1978",0.617484583761562,"1"
"18112",46,3,"1",101685,8408,"1978",0.923628205244657,"1"
"18113",46,4,"0",34837,68225,"1978",0.338019832722051,"0"
"18114",46,5,"-1",0,97177,"1978",0,"0"
"18115",47,1,"1",67716,16814,"1978",0.801088370992547,"1"
"18116",47,2,"1",61851,15988,"1978",0.794601677822171,"1"
"18117",47,3,"1",54452,22150,"1978",0.710843058927965,"1"
"18118",47,4,"1",74249,0,"1978",1,"1"
"18119",47,5,"1",68778,58161,"1978",0.541819299033394,"1"
"18120",47,6,"1",58193,26882,"1978",0.684019982368498,"1"
"18121",47,7,"1",53696,23146,"1978",0.698784518882903,"1"
"18122",47,8,"1",63168,43942,"1978",0.589748856315937,"1"
"18123",47,9,"-1",29761,66157,"1978",0.310275443608082,"0"
"18124",47,10,"-1",0,67004,"1978",0,"0"
"18125",47,11,"1",75460,65832,"1978",0.534071284998443,"1"
"18126",48,1,"1",65835,42811,"1978",0.605958801980745,"1"
"18127",48,2,"-1",53021,71208,"1978",0.426800505518035,"0"
"18128",48,3,"1",81638,17973,"1978",0.819568119986749,"1"
"18129",48,4,"0",45484,51377,"1978",0.469580119965724,"0"
"18130",48,5,"1",63538,0,"1978",1,"1"
"18131",48,6,"1",69372,0,"1978",1,"1"
"18132",49,1,"1",73708,20700,"1978",0.780738920430472,"1"
"18133",49,2,"1",66986,28584,"1978",0.700910327508632,"1"
"18134",49,3,"-1",0,96406,"1978",0,"0"
"18135",49,4,"1",58336,36582,"1978",0.614593649255147,"1"
"18136",49,5,"1",35524,34672,"1978",0.506068721864494,"1"
"18137",49,6,"0",66025,35393,"1978",0.651018556863673,"1"
"18138",49,7,"-1",22415,128214,"1978",0.148809326225362,"0"
"18139",49,8,"1",39429,24673,"1978",0.615097812860753,"1"
"18140",49,9,"1",50792,29473,"1978",0.63280383728898,"1"
"18141",49,10,"1",94529,29328,"1978",0.763210799551095,"1"
"18142",49,11,"0",53354,49965,"1978",0.516400662027313,"1"
"18143",49,12,"1",46456,21364,"1978",0.684989678560897,"1"
"18144",49,13,"1",75271,25275,"1978",0.748622521035148,"1"
"18145",49,14,"0",63953,24325,"1978",0.724450032850767,"1"
"18146",49,15,"1",54560,27853,"1978",0.662031475616711,"1"
"18147",49,16,"1",53090,22743,"1978",0.700090989410942,"1"
"18148",49,17,"0",69030,32302,"1978",0.681226068764063,"1"
"18149",49,18,"0",36783,0,"1978",1,"1"
"18150",49,19,"0",54729,48070,"1978",0.532388447358437,"1"
"18151",49,20,"1",51584,0,"1978",1,"1"
"18152",49,21,"0",63501,84336,"1978",0.429533878528379,"0"
"18153",49,22,"1",53443,54643,"1978",0.49444886479285,"0"
"18154",49,23,"1",62649,0,"1978",1,"1"
"18155",49,24,"0",39201,33314,"1978",0.540591601737572,"1"
"18156",51,1,"1",44090,0,"1978",1,"1"
"18157",51,2,"1",36441,0,"1978",1,"1"
"18158",51,3,"1",37346,17785,"1978",0.677404726923147,"1"
"18159",51,4,"-1",32212,62087,"1978",0.34159429050149,"0"
"18160",51,5,"-1",15714,59743,"1978",0.20825105689333,"0"
"18161",51,6,"0",47436,52092,"1978",0.476609597299252,"0"
"18162",51,7,"1",51559,15861,"1978",0.764743399584693,"1"
"18163",52,1,"-1",46093,80202,"1978",0.364962983491033,"0"
"18164",52,2,"1",98601,49886,"1978",0.664037929246331,"1"
"18165",52,3,"1",91189,0,"1978",1,"1"
"18166",52,4,"-1",43663,71374,"1978",0.379556142806228,"0"
"18167",52,5,"1",64868,19160,"1978",0.771980768315323,"1"
"18168",52,6,"0",126196,14545,"1978",0.896654137742378,"1"
"18169",52,7,"1",51996,0,"1978",1,"1"
"18170",52,8,"-1",81851,77807,"1978",0.512664570519485,"1"
"18171",53,1,"1",73886,49404,"1978",0.599286235704437,"1"
"18172",53,2,"0",72583,59853,"1978",0.548060950194811,"1"
"18174",53,4,"1",62993,41421,"1978",0.60330032371138,"1"
"18175",53,5,"-1",17978,71451,"1978",0.201030985474511,"0"
"18176",53,6,"1",103512,36031,"1978",0.74179285238242,"1"
"18177",54,1,"-1",50694,92143,"1978",0.354908042033927,"0"
"18178",54,2,"-1",27745,125082,"1978",0.181545145818474,"0"
"18179",54,3,"1",108282,0,"1978",1,"1"
"18180",54,4,"1",108695,0,"1978",1,"1"
"18181",54,5,"0",68608,47288,"1978",0.591979015669221,"1"
"18182",54,6,"-1",38954,114630,"1978",0.253633190957391,"0"
"18183",54,7,"1",96863,36003,"1978",0.729027742236539,"1"
"18184",54,8,"1",80776,33679,"1978",0.705744615787864,"1"
"18186",56,1,"1",76372,44062,"1978",0.634139860836641,"1"
"18187",56,2,"1",69683,56272,"1978",0.553237267277996,"1"
"18188",56,3,"1",74837,51584,"1978",0.591966524548928,"1"
"18189",56,4,"1",70035,0,"1978",1,"1"
"18190",61,1,"-1",33178,81108,"1978",0.290306774233064,"0"
"18191",61,2,"1",67878,58697,"1978",0.536267035354533,"1"
"18192",61,3,"1",111850,0,"1978",1,"1"
"18193",61,4,"-1",48661,90768,"1978",0.349002001018439,"0"
"18194",62,1,"1",82742,49845,"1978",0.624058165581844,"1"
"18195",62,2,"1",98889,88072,"1978",0.528928493108188,"1"
"18196",62,3,"0",69669,69303,"1978",0.501316812019687,"1"
"18197",62,4,"-1",65241,103121,"1978",0.38750430619736,"0"
"18198",62,5,"0",52914,91933,"1978",0.365309602546135,"0"
"18199",63,1,"-1",57972,86680,"1978",0.4007687415314,"0"
"18200",63,2,"-1",60040,80591,"1978",0.426932895307578,"0"
"18201",64,1,"0",86016,64093,"1978",0.573023602848597,"1"
"18202",64,2,"-1",57480,75766,"1978",0.431382555573901,"0"
"18203",65,98,"1",132513,44425,"1978",0.74892335168251,"1"
"18204",66,1,"-1",70761,118075,"1978",0.374721980978203,"0"
"18205",66,2,"1",95710,0,"1978",1,"1"
"18206",67,1,"1",93892,85028,"1978",0.524770847306059,"1"
"18207",67,2,"-1",68899,121492,"1978",0.361881601546292,"0"
"18208",68,98,"0",53522,75855,"1978",0.413690223146309,"0"
"18209",71,1,"1",125122,85690,"1978",0.593524087812838,"1"
"18210",71,2,"-1",99712,114451,"1978",0.465589294135775,"0"
"18211",71,3,"0",105537,91966,"1978",0.534356440155339,"1"
"18212",71,4,"0",87764,70733,"1978",0.553726568957141,"1"
"18213",71,5,"1",106046,52603,"1978",0.668431569061261,"1"
"18214",71,6,"1",81801,33515,"1978",0.70936383502723,"1"
"18215",71,7,"1",109676,58332,"1978",0.652802247512023,"1"
"18216",71,8,"1",94824,70481,"1978",0.573630561688999,"1"
"18217",71,9,"1",88179,41138,"1978",0.681882505780369,"1"
"18218",71,10,"1",84488,41374,"1978",0.671274888369802,"1"
"18219",71,11,"1",92882,54621,"1978",0.629695667206769,"1"
"18220",71,12,"-1",34472,116982,"1978",0.227607062210308,"0"
"18221",71,13,"1",100809,69306,"1978",0.592593245745525,"1"
"18222",71,14,"1",76602,95962,"1978",0.443904870077189,"0"
"18223",71,15,"0",75212,49914,"1978",0.601090101178013,"1"
"18224",71,16,"1",104550,65808,"1978",0.613707603986898,"1"
"18225",71,17,"1",67885,81296,"1978",0.455051246472406,"0"
"18226",71,18,"0",58900,85663,"1978",0.40743482080477,"0"
"18227",71,19,"-1",41672,123192,"1978",0.252765916149068,"0"
"18228",71,20,"-1",65695,129714,"1978",0.336192294111325,"0"
"18229",71,21,"1",73869,44519,"1978",0.623956819947968,"1"
"18230",71,22,"-1",54442,99502,"1978",0.353648079821234,"0"
"18231",71,23,"1",117498,61496,"1978",0.656435411242835,"1"
"18232",71,24,"1",85075,44243,"1978",0.657874387169613,"1"
"18233",71,25,"1",45881,22205,"1978",0.673868342977998,"1"
"18234",71,26,"-1",0,113059,"1978",0,"0"
"18235",71,27,"-1",85880,89392,"1978",0.489981286229403,"0"
"18236",71,28,"0",97592,0,"1978",1,"1"
"18237",71,29,"1",65214,11512,"1978",0.849959596486198,"1"
"18238",71,30,"1",66241,26511,"1978",0.714173279282387,"1"
"18239",71,31,"1",55667,26490,"1978",0.677568557761359,"1"
"18240",71,32,"1",74004,23242,"1978",0.760997881660942,"1"
"18241",71,33,"0",62540,79533,"1978",0.440196237145693,"0"
"18242",71,34,"1",73608,90554,"1978",0.448386350068834,"0"
"18243",71,35,"1",80388,68442,"1978",0.540133037694013,"1"
"18244",71,36,"1",80448,47417,"1978",0.62916357095374,"1"
"18245",71,37,"0",60463,106581,"1978",0.361958525897368,"0"
"18246",71,38,"1",75471,53298,"1978",0.586096032430166,"1"
"18247",71,39,"0",63891,112160,"1978",0.362911883488307,"0"
"18248",71,40,"-1",76358,147882,"1978",0.340519086692829,"0"
"18249",71,41,"-1",77540,107685,"1978",0.418625995410987,"0"
"18250",71,42,"1",85126,30319,"1978",0.737372774914461,"1"
"18251",71,43,"-1",76308,167150,"1978",0.313433939324237,"0"
"18252",72,1,"1",158706,93640,"1978",0.628922194130281,"1"
"18253",72,2,"1",152099,67547,"1978",0.692473343470858,"1"
"18254",72,3,"1",151895,0,"1978",1,"1"
"18255",72,4,"1",124745,96953,"1978",0.562679861793972,"1"
"18256",73,1,"-1",52706,99942,"1978",0.345278025260731,"0"
"18257",73,2,"0",70620,66793,"1978",0.513925174474031,"1"
"18258",73,3,"1",82616,58270,"1978",0.586403191232628,"1"
"18259",73,4,"1",85602,54389,"1978",0.611482166710717,"1"
"18260",73,5,"1",77201,68761,"1978",0.528911634535016,"1"
"18261",73,6,"1",71057,43640,"1978",0.619519255080778,"1"
"18262",73,7,"-1",67450,59052,"1978",0.533193151096425,"1"
"18263",81,98,"-1",55176,68811,"1978",0.445014396670619,"0"
"18264",82,1,"1",84552,24470,"1978",0.775549889013227,"1"
"18265",82,2,"1",118272,15697,"1978",0.882831102717793,"1"
"18266",1,1,"1",137849,80816,"1980",0.630411817163241,"1"
"18267",1,2,"0",119176,104107,"1980",0.533744172194032,"1"
"18268",1,3,"0",103903,117024,"1980",0.470304670773604,"0"
"18269",1,4,"-1",74326,124285,"1980",0.374229020547704,"0"
"18270",1,5,"1",117316,115614,"1980",0.503653458120465,"1"
"18271",1,6,"1",142685,98331,"1980",0.59201463803233,"1"
"18272",2,1,"-1",86819,188667,"1980",0.315148501194253,"0"
"18273",2,2,"-1",51026,186406,"1980",0.214907847299437,"0"
"18274",3,1,"-1",52457,156415,"1980",0.251144241449309,"0"
"18275",3,2,"1",120711,38672,"1980",0.757364336221554,"1"
"18276",3,3,"1",141560,54123,"1980",0.723414910850713,"1"
"18277",3,4,"0",103466,95898,"1980",0.518980357536968,"1"
"18278",3,5,"1",136758,70547,"1980",0.659694652806252,"1"
"18279",3,6,"1",111393,103192,"1980",0.519108977794347,"1"
"18280",3,7,"1",155759,0,"1980",1,"1"
"18281",3,8,"1",128689,35477,"1980",0.783895569119062,"1"
"18282",3,9,"1",104010,0,"1980",1,"1"
"18283",3,10,"-1",85629,131794,"1980",0.393835978714303,"0"
"18284",3,11,"1",137066,0,"1980",1,"1"
"18285",3,12,"1",195791,71620,"1980",0.732172573304763,"1"
"18286",4,1,"1",114061,73565,"1980",0.607916813234839,"1"
"18287",4,2,"0",63350,113304,"1980",0.358610617365019,"0"
"18288",5,1,"1",120756,57844,"1980",0.676125419932811,"1"
"18289",5,2,"1",92970,115057,"1980",0.446913141082648,"0"
"18290",6,98,"-1",0,154274,"1980",0,"0"
"18291",11,98,"-1",81277,133842,"1980",0.377823437260307,"0"
"18292",12,1,"1",147352,42154,"1980",0.777558494190158,"1"
"18293",12,2,"1",135437,97072,"1980",0.582502182711207,"1"
"18294",12,3,"1",106269,104184,"1980",0.504953600091232,"1"
"18295",12,4,"1",68480,95447,"1980",0.417746923935654,"0"
"18296",12,5,"-1",41269,156016,"1980",0.20918468205895,"0"
"18297",12,6,"-1",92227,125792,"1980",0.423022764071021,"0"
"18298",12,7,"1",99737,108760,"1980",0.478361798970729,"0"
"18299",12,8,"1",95493,44625,"1980",0.681518434462382,"1"
"18300",12,9,"-1",75321,116128,"1980",0.393425925442285,"0"
"18301",12,10,"1",76154,11778,"1980",0.866055588409225,"1"
"18302",12,11,"1",106155,57772,"1980",0.647574835140032,"1"
"18303",12,12,"-1",36577,134973,"1980",0.213214806178957,"0"
"18304",12,13,"-1",56251,152862,"1980",0.268998101504928,"0"
"18305",12,14,"1",86921,45606,"1980",0.655873897394493,"1"
"18306",12,15,"0",92457,75812,"1980",0.549459496401595,"1"
"18307",13,1,"-1",85629,115213,"1980",0.426350066221209,"0"
"18308",13,2,"1",84035,65106,"1980",0.563460081399481,"1"
"18309",13,3,"1",83389,87952,"1980",0.486684447972172,"0"
"18310",13,4,"-1",58270,117455,"1980",0.331597666808934,"0"
"18311",13,5,"0",77228,105140,"1980",0.42347341638884,"0"
"18312",13,6,"1",80209,89762,"1980",0.471898147331015,"0"
"18314",13,8,"1",84273,27156,"1980",0.756293245025981,"1"
"18315",13,9,"1",63796,44473,"1980",0.589236069419686,"1"
"18317",13,11,"1",72798,25424,"1980",0.741157785424854,"1"
"18318",13,12,"1",35446,3372,"1980",0.913133082590551,"1"
"18319",13,13,"1",81954,19536,"1980",0.807508128879693,"1"
"18320",13,14,"1",45029,8257,"1980",0.845043726307098,"1"
"18321",13,15,"1",49684,46467,"1980",0.516728895175297,"1"
"18322",13,16,"0",67343,17050,"1980",0.797969025867074,"1"
"18323",13,17,"1",50954,69573,"1980",0.422760045466991,"0"
"18324",13,18,"-1",68786,91341,"1980",0.429571527599968,"0"
"18326",13,20,"1",86454,15350,"1980",0.849220069938313,"1"
"18328",13,22,"1",66301,9943,"1980",0.869589738208908,"1"
"18329",13,23,"1",85749,66771,"1980",0.562214791502754,"1"
"18330",13,24,"1",100182,66689,"1980",0.60035596358864,"1"
"18331",13,25,"-1",37369,158936,"1980",0.190361936782048,"0"
"18332",13,26,"-1",37475,137159,"1980",0.214591660272341,"0"
"18333",13,27,"1",103863,83096,"1980",0.555538914949267,"1"
"18334",13,28,"1",164088,37504,"1980",0.813960871463153,"1"
"18335",13,29,"-1",70697,141631,"1980",0.332961267472966,"0"
"18336",13,30,"0",54896,111008,"1980",0.330890153341692,"0"
"18337",13,31,"-1",39589,135976,"1980",0.225494830974283,"0"
"18338",13,32,"0",56535,108128,"1980",0.343337604683505,"0"
"18339",13,33,"-1",39542,132831,"1980",0.229397875537352,"0"
"18340",13,34,"-1",37883,133278,"1980",0.221329625323526,"0"
"18341",13,35,"-1",44754,127623,"1980",0.259628604744252,"0"
"18342",13,36,"1",122929,48428,"1980",0.717385341713499,"1"
"18343",13,37,"1",94890,16560,"1980",0.851413189771198,"1"
"18344",13,38,"-1",37875,167434,"1980",0.184478030675713,"0"
"18345",13,39,"1",93839,75039,"1980",0.555661483437748,"1"
"18347",14,2,"1",127106,0,"1980",1,"1"
"18348",14,3,"1",67942,40866,"1980",0.624420998455996,"1"
"18349",14,4,"-1",73895,127475,"1980",0.366961314992303,"0"
"18350",14,5,"-1",47092,148898,"1980",0.240277565181897,"0"
"18351",14,6,"1",117965,57844,"1980",0.670983851793708,"1"
"18352",14,7,"1",99381,87643,"1980",0.531380999230045,"1"
"18353",14,8,"1",99593,103585,"1980",0.490176101743299,"0"
"18355",14,10,"-1",43152,145703,"1980",0.228492758994996,"0"
"18356",14,11,"1",86703,93621,"1980",0.480817861183204,"0"
"18357",14,12,"1",106750,72999,"1980",0.593883693372425,"1"
"18358",14,13,"-1",57745,138212,"1980",0.29468199656047,"0"
"18359",14,14,"0",102545,44071,"1980",0.699412069624052,"1"
"18360",14,15,"-1",66626,99874,"1980",0.400156156156156,"0"
"18361",14,16,"-1",38891,129765,"1980",0.23059363438004,"0"
"18362",14,17,"1",97995,63970,"1980",0.605038125520946,"1"
"18363",14,18,"1",127641,58821,"1980",0.684541622421727,"1"
"18364",14,19,"-1",41584,136873,"1980",0.233019719035958,"0"
"18365",14,20,"1",122100,46313,"1980",0.725003414225743,"1"
"18366",14,21,"1",112427,51821,"1980",0.684495397204228,"1"
"18367",14,22,"1",118084,50020,"1980",0.702446104792271,"1"
"18368",14,23,"-1",41033,122855,"1980",0.250372205408572,"0"
"18369",14,24,"-1",86567,86687,"1980",0.499653687649347,"0"
"18370",14,25,"1",119817,58768,"1980",0.670924209760058,"1"
"18371",21,1,"0",119562,0,"1980",1,"1"
"18372",21,2,"0",129771,17428,"1980",0.881602456538428,"1"
"18373",21,3,"1",137283,61955,"1980",0.689040243327076,"1"
"18374",21,4,"-1",71814,152377,"1980",0.320325079954146,"0"
"18375",21,5,"1",106142,27136,"1980",0.796395504134216,"1"
"18376",21,6,"-1",60951,123593,"1980",0.330278957863707,"0"
"18377",21,7,"1",80056,14041,"1980",0.850781640222324,"1"
"18378",21,8,"1",98524,17845,"1980",0.846651599652829,"1"
"18379",21,9,"1",106543,39244,"1980",0.73081276108295,"1"
"18380",21,10,"-1",89008,137707,"1980",0.392598637055334,"0"
"18381",21,11,"1",121166,52417,"1980",0.698029184885617,"1"
"18382",21,12,"-1",64729,185080,"1980",0.259113963067784,"0"
"18383",21,13,"-1",52000,131448,"1980",0.283459072870786,"0"
"18384",21,14,"-1",61224,202583,"1980",0.232078754544042,"0"
"18385",21,15,"-1",45721,150898,"1980",0.232536021442485,"0"
"18386",21,16,"0",64224,132905,"1980",0.325796813254265,"0"
"18387",21,17,"-1",65305,125806,"1980",0.34171240797233,"0"
"18388",21,18,"-1",76471,125561,"1980",0.378509345054249,"0"
"18389",21,19,"-1",51753,142616,"1980",0.266261595213228,"0"
"18390",21,20,"-1",96950,123427,"1980",0.439927941663604,"0"
"18391",21,21,"-1",63476,132186,"1980",0.324416595966514,"0"
"18392",21,22,"-1",66065,146014,"1980",0.311511276458301,"0"
"18393",21,23,"1",107786,59644,"1980",0.643767544645524,"1"
"18394",21,24,"1",112134,110176,"1980",0.504403760514597,"1"
"18395",22,1,"1",112016,43537,"1980",0.720114687598439,"1"
"18396",22,2,"1",122326,103957,"1980",0.540588555039486,"1"
"18397",22,3,"1",85136,103972,"1980",0.45019777058612,"0"
"18398",22,4,"0",77542,120055,"1980",0.392424986209305,"0"
"18399",22,5,"-1",80378,129474,"1980",0.383022320492538,"0"
"18400",22,6,"1",98482,97582,"1980",0.502295168924433,"1"
"18401",22,7,"-1",69051,137604,"1980",0.334136604485737,"0"
"18402",22,8,"-1",97059,119415,"1980",0.448363313839075,"0"
"18403",22,9,"1",136574,75601,"1980",0.643685636856369,"1"
"18404",22,10,"1",103083,90051,"1980",0.533738233558048,"1"
"18405",22,11,"1",105468,78743,"1980",0.572539099185174,"1"
"18406",23,1,"1",123286,0,"1980",1,"1"
"18407",23,2,"-1",83550,115562,"1980",0.419613082084455,"0"
"18408",23,3,"1",113080,102591,"1980",0.524317131185927,"1"
"18409",23,4,"-1",47777,148950,"1980",0.242859393982524,"0"
"18410",23,5,"-1",101737,118061,"1980",0.462865904148354,"0"
"18411",23,6,"1",108548,111272,"1980",0.493804021472114,"0"
"18412",23,7,"1",147280,0,"1980",1,"1"
"18413",23,8,"1",124155,77009,"1980",0.617182994969279,"1"
"18414",23,9,"-1",0,168713,"1980",0,"0"
"18415",23,10,"1",126962,111496,"1980",0.532429190884768,"1"
"18416",23,11,"-1",75515,146205,"1980",0.340587227133321,"0"
"18417",23,12,"1",112698,90931,"1980",0.553447691635278,"1"
"18418",23,13,"0",79719,6473,"1980",0.924900222758493,"1"
"18419",23,14,"0",90362,78395,"1980",0.535456306997636,"1"
"18420",23,15,"1",113492,53046,"1980",0.681478101094045,"1"
"18421",23,16,"1",105844,42735,"1980",0.712375234723615,"1"
"18422",23,17,"1",127525,44313,"1980",0.742123395290914,"1"
"18423",23,18,"1",135705,68575,"1980",0.664308791854318,"1"
"18424",23,19,"-1",60100,168530,"1980",0.262870139526746,"0"
"18425",24,1,"-1",38529,124080,"1980",0.236942604652879,"0"
"18426",24,2,"1",103423,72693,"1980",0.587243634877013,"1"
"18427",24,3,"1",95558,66698,"1980",0.588933537126516,"1"
"18428",24,4,"-1",51150,133795,"1980",0.276568709616372,"0"
"18429",24,5,"-1",57704,137003,"1980",0.296363253503983,"0"
"18430",24,6,"0",84235,101288,"1980",0.454040738884128,"0"
"18431",24,7,"-1",38952,124137,"1980",0.238838916174604,"0"
"18432",24,8,"-1",44162,139590,"1980",0.240334799077017,"0"
"18433",24,9,"1",68728,96927,"1980",0.414886360206453,"0"
"18434",24,10,"-1",49433,143403,"1980",0.256347362525669,"0"
"18435",24,11,"-1",51224,128507,"1980",0.28500369997385,"0"
"18436",24,12,"-1",108690,98110,"1980",0.525580270793037,"1"
"18437",24,13,"1",113439,64296,"1980",0.63824795341379,"1"
"18438",24,14,"1",103336,55962,"1980",0.648696154377331,"1"
"18439",24,15,"-1",48708,129025,"1980",0.274051526728295,"0"
"18440",24,16,"-1",39219,149960,"1980",0.207311593781551,"0"
"18441",24,17,"-1",47900,128870,"1980",0.270973581490072,"0"
"18442",24,18,"1",134835,42354,"1980",0.760967102923996,"1"
"18443",24,19,"-1",77272,107032,"1980",0.419263824984808,"0"
"18444",24,20,"1",96217,0,"1980",1,"1"
"18445",24,21,"1",83188,11103,"1980",0.882247510366843,"1"
"18446",24,22,"0",108137,80836,"1980",0.572235187037302,"1"
"18447",24,23,"1",144317,0,"1980",1,"1"
"18448",25,1,"1",126222,96047,"1980",0.567879461373381,"1"
"18449",25,2,"1",142037,119514,"1980",0.54305661228594,"1"
"18450",25,3,"1",126859,132001,"1980",0.490067990419532,"0"
"18451",25,4,"1",146437,61027,"1980",0.705842941425982,"1"
"18452",25,5,"1",129574,37267,"1980",0.776631643301107,"1"
"18453",25,6,"-1",98628,143980,"1980",0.406532348479852,"0"
"18454",25,7,"1",164340,89745,"1980",0.646791428065411,"1"
"18455",25,8,"-1",81043,169664,"1980",0.323257826865624,"0"
"18456",25,9,"-1",56838,206227,"1980",0.216060669416304,"0"
"18457",31,1,"-1",72602,133349,"1980",0.352520745225806,"0"
"18458",31,2,"-1",93175,111587,"1980",0.455040486027681,"0"
"18459",31,3,"0",101735,107869,"1980",0.485367645655617,"0"
"18460",31,4,"1",117896,100335,"1980",0.540234888718835,"1"
"18461",31,5,"1",127895,84472,"1980",0.602235752259061,"1"
"18462",31,6,"1",129460,71866,"1980",0.643036666898463,"1"
"18463",32,1,"0",73586,121545,"1980",0.377110761488436,"0"
